,created_at,hashtags,lang,location,locationBis,positivity,text
12675,2018-06-28 06:52:33,[],fr,Paris,USA,0,"RT @babsey_houdini: C'est toi, il a toujours été tel qu'on le connait https://t.co/Obi3JDA9jG"
12676,2018-06-28 06:53:02,"['BRA', 'SERBRA']",fr,,,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
12677,2018-06-28 06:53:05,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12678,2018-06-28 06:53:44,"['SERBRA', 'WorldCup', 'PSGWorldCup']",en,Arizona,,1,"RT @PSG_English: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

Thiago Silva and @neymarjr making Brazil AND PSG fans proud tonight at the #WorldCup😍👊

🏆 #PSGWorldCup…"
12679,2018-06-28 06:54:14,"['SERBRA', 'WorldCup']",en,,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12680,2018-06-28 06:55:19,"['BRA', 'SERBRA']",fr,"Nantes, France",FRA,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

Le @CBF_Futebol de @neymarjr, @marquinhos_m5 et Thiago Silva s'impose face à la Serbie (2-0) grâce…"
12681,2018-06-28 06:56:09,"['SERBRA', 'PSGWorldCup']",fr,Paris/London,GBR,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12682,2018-06-28 06:56:12,"['SERBRA', 'Worldcup']",en,Kenya,KEN,-1,"RT @Ibra_MosheQs: We have now decided no more diving for Neymar. 
Here's the solution 
😂😂😂😂
#SERBRA 
#Worldcup https://t.co/8iLPT4BkZy"
12683,2018-06-28 06:57:33,"['Чемпионатмира2018', 'Worldcup2018', 'SerbiaBrazil', 'SERBRA']",pt,"Хоста, Россия",,0,"Serbia 🇷🇸 0:2 Brazil 🇧🇷
0:1 36' Paulinho
0:2 68' Tiago Silva
#Чемпионатмира2018 #Worldcup2018  #SerbiaBrazil #SERBRA https://t.co/wYwzHupcKp"
12684,2018-06-28 06:57:42,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12685,2018-06-28 06:57:45,"['SERBRA', 'Worldcup']",en,Maseno University ,,-1,"RT @Ibra_MosheQs: We have now decided no more diving for Neymar. 
Here's the solution 
😂😂😂😂
#SERBRA 
#Worldcup https://t.co/8iLPT4BkZy"
12686,2018-06-28 06:58:18,[],fr,"Paris, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12687,2018-06-28 06:58:35,"['SERBRA', 'WorldCup', 'PSGWorldCup']",en,Dhaka,BGD,1,"RT @PSG_English: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

Thiago Silva and @neymarjr making Brazil AND PSG fans proud tonight at the #WorldCup😍👊

🏆 #PSGWorldCup…"
12688,2018-06-28 06:58:35,"['SERBRA', 'Worldcup']",en,Maseno University ,,-1,"RT @Ibra_MosheQs: We have now decided no more diving for Neymar. 
Here's the solution 
😂😂😂😂
#SERBRA 
#Worldcup https://t.co/8iLPT4BkZy"
12689,2018-06-28 06:58:50,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12690,2018-06-28 06:59:04,['SERBRA'],en,Nigeria,NGA,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
12691,2018-06-28 06:59:23,"['SERBRA', 'PSGWorldCup']",fr,91,,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12692,2018-06-28 06:59:28,['SERBRA'],en,Gulmi,,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
12693,2018-06-28 06:59:58,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12694,2018-06-28 07:00:23,[],fr,Paris,USA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12695,2018-06-28 07:00:59,"['SERBRA', 'PSGWorldCup']",fr,,,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12696,2018-06-28 07:01:01,[],fr,"Vichy, Auvergne",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12697,2018-06-28 07:01:54,[],fr,,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
12698,2018-06-28 07:01:57,"['SERBRA', 'WorldCup']",en,,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12699,2018-06-28 07:02:17,[],fr,france ,,-1,RT @serbiianblood: Les gens qui nous démoralisent  parce qu’on a perdu sachez que jmblc royalement j’serais toujours fière de mon pays et j…
12700,2018-06-28 07:03:43,['SERBRA'],fr,Là-bas,,1,RT @SandozProd: La seule est unique solution pour éviter que Neymar ne tombe plus... #SERBRA https://t.co/mBKEcjutnP
12701,2018-06-28 07:05:12,['SERBRA'],fr,,,1,"RT @adamaxime: Sympa le nouveau clip de soprano
#SERBRA https://t.co/5BfAqKMFFO"
12702,2018-06-28 07:05:23,['SERBRA'],en,"Mirpur-1, Dhaka-1216",BGD,0,"premierleague : RT ChelseaFC: Through to the knock-out stages! Congratulations, willianborges88! 🙌🇧🇷 #SERBRA… https://t.co/i4lLDvn045"
12703,2018-06-28 07:05:48,"['SERBRA', 'PSGWorldCup']",fr,.,,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12704,2018-06-28 07:07:19,"['FIFA18', 'SERBRE', 'SRBBRA', 'SERBRA']",fr,,,-1,"Dans #FIFA18 !
J’ai fait « Rond,croix, carré L1 + R1 +rond + rond »...
Neymar est tombé tout seul ah ah #SERBRE #SRBBRA #SERBRA"
12705,2018-06-28 07:07:42,['SERBRA'],fr,,,1,"RT @adamaxime: Sympa le nouveau clip de soprano
#SERBRA https://t.co/5BfAqKMFFO"
12706,2018-06-28 07:08:03,[],en,"Kerala, India",IND,1,"Brazil vs Serbia full match highlights with shaiju damodaran commentary.😍😘
https://t.co/N3rNndiQid
ഷൈജു ഏട്ടൻ കമന്റ… https://t.co/m9iGxtgXb2"
12707,2018-06-28 07:08:20,"['SERBRA', 'SRBBRA']",en,"London, England",GBR,1,"RT @ItsGitau_: Its still funny

Serbia 0-2 Brazil

#SERBRA #SRBBRA https://t.co/oPTYLkVq3X"
12708,2018-06-28 07:08:21,"['theyseemerollin', 'SERBRA', 'WM2018']",de,Switzerland,CHE,0,"RT @MontOmerie: Legenden besagen, dass er immer noch am rollen ist 😂

@neymarjr #theyseemerollin #SERBRA #WM2018 https://t.co/bj6LIUsees"
12709,2018-06-28 07:08:54,"['Rusia2018', 'SERBRA']",es,الكوكب التاني,,0,RT @defcentral: Brasil no se despeina para tumbar a Serbia y pasar como primera: https://t.co/1clyt9gH3G #Rusia2018 #SERBRA https://t.co/Nk…
12710,2018-06-28 07:09:12,"['marble', 'inlay', 'home', 'decor', 'shop', 'online', 'product', 'buynow']",en,"Agra, India",IND,0,"Buy Inlay Table tops from

https://t.co/EsIHKpYH0D
#marble #inlay #home #decor #shop #online #product #buynow… https://t.co/kKLNpoEU1q"
12711,2018-06-28 07:09:13,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Klagenfurt,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12712,2018-06-28 07:09:44,['SERBRA'],fr,"Limousin, France",FRA,1,"RT @adamaxime: Sympa le nouveau clip de soprano
#SERBRA https://t.co/5BfAqKMFFO"
12713,2018-06-28 07:10:31,"['serbra', 'worldcup']",en,"Welkom, South Africa",ZAF,0,"RT @ItsGitau_: As Marcelo is substituted i am amazed by his talent
Brazil 0-0 Serbia #serbra #worldcup  https://t.co/K4DjEcuSZo"
12714,2018-06-28 07:11:01,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12715,2018-06-28 07:12:17,"['SERBRA', 'PSGWorldCup']",fr,"Cagnes-sur-Mer, Provence-Alpes-Côte d'Azur",,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12716,2018-06-28 07:12:30,"['SERBRA', 'WorldCup']",en,Ibadan,NGA,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12717,2018-06-28 07:12:41,['SERBRA'],en,Côte d'Ivoire,,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
12718,2018-06-28 07:13:32,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Belgrade Serbia,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12719,2018-06-28 07:13:36,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Near Earth,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12720,2018-06-28 07:13:54,"['TrendingTadic', 'WorldCup', 'serbra']",en,,,0,"RT @AFCAjax: Keep your head up, Dusan! 😔😘

#TrendingTadic #WorldCup #serbra https://t.co/UC8ZgIgpir"
12721,2018-06-28 07:14:08,"['SERBRE', 'SERBRA']",fr,Lien des articles : ⬇,,0,"Hier, #SERBRE à rassemblé 2,1M de téléspectateurs soit 29,8% de parts de marché devant @TF1 ! #SERBRA https://t.co/t2elNdLOTA"
12722,2018-06-28 07:15:20,"['SERBRA', 'SRBBRA']",en,"Phuthaditjhaba, South Africa",ZAF,0,"RT @Kazz1_: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/sAJK9Gu7V4"
12723,2018-06-28 07:15:22,['SERBRA'],fr,,,1,RT @SandozProd: La seule est unique solution pour éviter que Neymar ne tombe plus... #SERBRA https://t.co/mBKEcjutnP
12724,2018-06-28 07:15:38,"['SERBRA', 'Worldcup']",en,,,-1,"RT @Ibra_MosheQs: We have now decided no more diving for Neymar. 
Here's the solution 
😂😂😂😂
#SERBRA 
#Worldcup https://t.co/8iLPT4BkZy"
12725,2018-06-28 07:15:46,"['SERBRA', 'WorldCup']",en,Lagos State. ,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12726,2018-06-28 07:16:02,"['SERBRA', 'PSGWorldCup']",fr,Pays des Licornes,,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12727,2018-06-28 07:16:11,[],fr,Angers,FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12728,2018-06-28 07:16:47,"['SERBRA', 'PSGWorldCup']",fr,,,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12729,2018-06-28 07:17:27,"['SERBRA', 'WorldCup']",en,EA,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12730,2018-06-28 07:17:47,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12731,2018-06-28 07:18:38,"['Neymar', 'SERBRE']",en,India,IND,1,"RT @iambansi07: I wonder how much time #Neymar spends each day perfecting his ""I've been hit, I'm rolling back to Brazil"" roll? 

#SERBRE #…"
12732,2018-06-28 07:18:46,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Šutka,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12733,2018-06-28 07:19:04,['SERBRA'],fr,Strasbourg,FRA,1,RT @SandozProd: La seule est unique solution pour éviter que Neymar ne tombe plus... #SERBRA https://t.co/mBKEcjutnP
12734,2018-06-28 07:19:56,['SERBRA'],en,,,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
12735,2018-06-28 07:20:28,"['Neymar', 'SERBRE']",en,🌝घर पर......⛄⛄,,1,"RT @iambansi07: I wonder how much time #Neymar spends each day perfecting his ""I've been hit, I'm rolling back to Brazil"" roll? 

#SERBRE #…"
12736,2018-06-28 07:20:30,['SERBRA'],en,"Pune, India",IND,1,RT meseemajaswal: So here I am with the lovely EniAlu pitchside before the #SERBRA game with ITVSport Its the first… https://t.co/AOQlAc38GM
12737,2018-06-28 07:21:24,"['SERBRA', 'SRBBRA']",en,,,0,"RT @utkrsh4: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/niX7f8k7gO"
12738,2018-06-28 07:21:40,"['Brazil', 'Serbia', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Kakinada / Hyderabad,PAK,0,"RT @shahenAhmed13: From Where I See, #Brazil Has Already Won Over #Serbia 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12739,2018-06-28 07:21:48,"['SERBRA', 'WorldCup']",en,,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12740,2018-06-28 07:21:55,[],fr,"Laval, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12741,2018-06-28 07:21:55,"['AudiencesTV', 'SERBRA', 'CauchemarEnCuisine']",fr,"Paris, France",FRA,0,"#AudiencesTV du 27 juin 2018 :
🔹Carton pour #SERBRA 🇷🇸 VS 🇧🇷 sur @TF1 : 6,2M (29,3%)
🔸 #CauchemarEnCuisine sur @M6… https://t.co/danpVCc1E1"
12742,2018-06-28 07:21:56,[],de,"Berlin und Hamburg, Germany",DEU,0,"Alles in Ordnung, ""Alemão""? Brasilien freut sich nach dem deutschen WM-Aus und dem eigenen Gruppensieg doppelt.… https://t.co/4EIrE2s5kA"
12743,2018-06-28 07:22:01,['SERBRA'],de,Deutschland,,0,"RT @zeitonline: Alles in Ordnung, ""Alemão""? Brasilien freut sich nach dem deutschen WM-Aus und dem eigenen Gruppensieg doppelt. #SERBRA #WM…"
12744,2018-06-28 07:22:23,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12745,2018-06-28 07:24:51,"['SERBRA', 'BRASRB']",en,"Doha, Qatar",QAT,1,"RT @neginstylez: #SERBRA #BRASRB
God bless Brasil💙💛💙💛
@neymarjr love you💙💙💙💛💛💛 https://t.co/LwUPwN8YpM"
12746,2018-06-28 07:25:49,"['Brazil', 'Serbia', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Bezawada,,0,"RT @shahenAhmed13: From Where I See, #Brazil Has Already Won Over #Serbia 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12747,2018-06-28 07:26:02,[],fr,Royaume du Wakanda,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12748,2018-06-28 07:26:02,"['SERBRA', 'WorldCup']",en,No Specific AReA,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12749,2018-06-28 07:26:55,"['ThiagoSilva', 'SERBRA']",fr,parc des princes ,,0,"RT @SpI6en: Tenez, contemplez et fermez bien vos gueules maintenant ! Ceci est un sauvetage qui vaut de l'or. 

#ThiagoSilva #SERBRA #World…"
12750,2018-06-28 07:26:59,"['SERBRA', 'PSGWorldCup']",fr,"Paris, France",FRA,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12751,2018-06-28 07:28:05,"['SERBRA', 'SRBBRA']",en,"Cape Town, South Africa",ZAF,0,"RT @franzgunner: Don't touch Neymar😂

#SERBRA #SRBBRA https://t.co/ti6TxFIEUA"
12752,2018-06-28 07:28:55,"['ThiagoSilva', 'SERBRE', 'SERBRA', 'CM2018']",fr,"Saint-Août, Centre",,1,"RT @SpI6en: Je vais faire simple :

THE BEST ONE

#ThiagoSilva #SERBRE #SERBRA #CM2018 https://t.co/frJzJEKk53"
12753,2018-06-28 07:28:57,"['ThiagoSilva', 'SERBRA']",fr,"Saint-Août, Centre",,0,"RT @SpI6en: Tenez, contemplez et fermez bien vos gueules maintenant ! Ceci est un sauvetage qui vaut de l'or. 

#ThiagoSilva #SERBRA #World…"
12754,2018-06-28 07:29:48,['SERBRA'],en,Rehab for football addicts,,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
12755,2018-06-28 07:30:10,['SERBRA'],en,lagos Nigeria,NGA,-1,"RT @ClintonViceB: Mitrovic is a completely useless striker #SERBRA 

Don't know who is more useless between him &amp; Ighalo"
12756,2018-06-28 07:31:15,['SERBRA'],fr,"Meurthe-et-Moselle, Lorraine",,0,RT @FootWag: La soeur de Neymar sera bien là pour #SERBRA malgré sa blessure... Elle s'est deboîté l'épaule sur le but de son frère face au…
12757,2018-06-28 07:31:32,[],en,Nigeria,NGA,-1,"Brazil have qualified from the Round 1 Group Stage of the World Cup for the 13th consecutive tournament, a run stre… https://t.co/Uy5mujX3uT"
12758,2018-06-28 07:31:36,[],fr,"Meurthe-et-Moselle, Lorraine",,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12759,2018-06-28 07:32:48,['SERBRA'],fr,"Ile-de-France, France",FRA,1,"RT @adamaxime: Sympa le nouveau clip de soprano
#SERBRA https://t.co/5BfAqKMFFO"
12760,2018-06-28 07:33:35,"['SERBRA', 'WorldCup']",en,"Currais Novos, Brasil",BRA,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12761,2018-06-28 07:33:51,"['GoodEvening', 'blessed', 'bra', 'Serbia', 'SERBRA']",en,"Surat, India",IND,0,"RT @GGG_by_Lia: #GoodEvening my lovelies I hope U all r having a #blessed one!

Any predictions on the  #bra v #Serbia #SERBRA match?

Well…"
12762,2018-06-28 07:33:54,[],fr,"Paris, France",FRA,-1,"RT @ZyPReXa87: Italie et Pays Bas non qualifiés,  Allemagne éliminé, Brésil en mauvaise posture,pas un drapeau Algérien dans les tribunes..…"
12763,2018-06-28 07:34:05,[],de,,,0,Beter ic dan nic https://t.co/rm8nH9aZRu
12764,2018-06-28 07:34:45,['publictransport'],en,"Barcelona, España",VEN,0,"RT @UITPnews: Serbia are coming in at under 200, with Brazil totalling over 100 for yearly number of travels in #publictransport per #citiz…"
12765,2018-06-28 07:34:53,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Kernel,,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12766,2018-06-28 07:35:23,"['BRA', 'SERBRA']",fr,"Côtes-d'Armor, Bretagne",,0,"RT @PSG_inside: #BRA
🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA
⚽ 68' 

Ohhh le but 100% Parisien 💪 Coup de tête surpuissant de Thiago Silva sur un corner de @neyma…"
12767,2018-06-28 07:35:48,"['SERBRA', 'PSGWorldCup']",fr,"Côtes-d'Armor, Bretagne",,0,"RT @PSG_inside: 🇷🇸0⃣🆚2⃣🇧🇷 #SERBRA

🙌 Célébration du Monstro suite à son 6⃣e but en sélection après un corner de @neymarjr !

🏆 #PSGWorldCup…"
12768,2018-06-28 07:36:27,[],fr,"Marseille, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12769,2018-06-28 07:36:52,[],fr,,,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
12770,2018-06-28 07:38:05,['SERBRA'],en,bETWEEN pSYCHOTIC aND iCONIC,,-1,"RT @ClintonViceB: Mitrovic is a completely useless striker #SERBRA 

Don't know who is more useless between him &amp; Ighalo"
12771,2018-06-28 07:39:27,"['SERBRA', 'WorldCup']",en,Kasland-Accra,,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12772,2018-06-28 07:39:53,"['Brazil', 'Serbia', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Visakhapatnam,IND,0,"RT @shahenAhmed13: From Where I See, #Brazil Has Already Won Over #Serbia 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12773,2018-06-28 07:40:36,"['Robots', 'BELENG', 'BigData']",en,World,,0,"🔴 robynbanks Online! 🔴 
 
👉 https://t.co/rGJCiR6uL1 👈 
 
Now I am here to please!!!! :)
#Robots
#BELENG
#BigData… https://t.co/6KVhXNm72p"
12774,2018-06-28 07:40:47,"['Brazil', 'Serbia', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Chaitu's Era ,,0,"RT @shahenAhmed13: From Where I See, #Brazil Has Already Won Over #Serbia 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12775,2018-06-28 07:40:49,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,"Belgrade, Republic of Serbia",SRB,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12776,2018-06-28 07:41:07,"['SERBRA', 'worldcup', 'neymar']",en,"Waalre, Noord-Brabant",NLD,0,"RT @Mvan_berkel: Don't touch Neymar...
#SERBRA #worldcup #neymar https://t.co/CF9jRvBmGN"
12777,2018-06-28 07:42:19,"['SERBRA', 'WorldCup']",en,"Brinsworth, England",,0,"RT @ChelseaFC: Through to the knock-out stages! Congratulations, @willianborges88! 🙌🇧🇷 #SERBRA #WorldCup https://t.co/Qfy9vGXR0l"
12778,2018-06-28 07:43:19,"['Serbia', 'Brazil', 'BRASER', 'SRBBRA', 'SERBRA', 'Brazil', 'WorldCup', 'FifaWorldCup2018']",en,Republic of Serbia,SRB,0,"RT @SirJadejaaaa: From Where I See, #Serbia Has Already Won Over #Brazil. 🙃😂😎

 #BRASER #SRBBRA #SERBRA #Brazil #WorldCup #FifaWorldCup2018…"
12779,2018-06-28 07:43:27,"['SERBRA', 'worldcup', 'neymar']",en,"Assen, Nederland",NLD,0,"RT @Mvan_berkel: Don't touch Neymar...
#SERBRA #worldcup #neymar https://t.co/CF9jRvBmGN"
12780,2018-06-28 07:44:11,[],fr,"Sainte-Foy-lès-Lyon, France",FRA,0,RT @Le_Footoir: Un bar brésilien offre un shot à chaque fois que..... Neymar se retrouvera au sol face à la Serbie. Lire l'article : https:…
12781,2018-06-28 07:46:19,"['SERBRA', 'SRBBRA']",en,"Bulawayo, Zimbabwe",ZWE,0,"RT @9GAGFootball: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
12782,2018-06-28 07:46:26,"['SERBRA', 'worldcup', 'neymar']",en,Fryslân,,0,"RT @Mvan_berkel: Don't touch Neymar...
#SERBRA #worldcup #neymar https://t.co/CF9jRvBmGN"
12783,2018-06-28 07:46:54,"['CM2018', 'SERBRA']",fr,,,1,RT @Lepsyfouuu: Passe Décisives ✅ mon nouveau pari de prédictions avec des cotes plus intéressantes #CM2018 #SERBRA https://t.co/Yu1PEms9Qh
12784,2018-06-28 07:46:55,['SERBRA'],en,"Nairobi, Kenya",KEN,1,RT @meseemajaswal: So here I am with the lovely @EniAlu pitchside before the #SERBRA game with @ITVSport Its the first time I’ve watched Br…
