,created_at,hashtags,lang,location,locationBis,positivity,text
1911,2018-06-17 18:13:44,"['BRASWI', 'BRA']",en,Switzerland y Catalunya,CHE,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1912,2018-06-17 18:13:44,"['Brasil', 'Brazil', 'Switzerland', 'BrazilVsSwizerland', 'WorldCup', 'CM2018']",pt,New Donk City,,0,"RT @So_Ethereal: Brazil? What else? ☕️

#Brasil HOJE TEM BRASIL #Brazil #Switzerland #BrazilVsSwizerland #WorldCup #CM2018 #WorldCupRussia2…"
1913,2018-06-17 18:13:44,['BRASWI'],en,rajasthan india ,,1,We are so lucky to have Marcelo... #BRASWI
1914,2018-06-17 18:13:44,"['BRASWI', 'BrazilVsSwizerland']",en,"Manchester, England",USA,0,This Brazil team is giving me 2003 Brazil feels #BRASWI #BrazilVsSwizerland
1915,2018-06-17 18:13:49,"['BRASWI', 'BRA']",en,Angola,AGO,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1916,2018-06-17 18:13:49,"['WorldCup', 'BRASWI', 'Rusia2018']",en,,,1,"Wow... Neymar. That ""hair""... #WorldCup #BRASWI #Rusia2018 https://t.co/zEu6eU0Kr7"
1917,2018-06-17 18:13:50,"['BRASWI', 'FOXSports2', 'WorldCup2018', 'Copa2018']",pt,,,0,Vendo #BRASWI na #FOXSports2 com a narração de Isabelly Morais e comentários de Manuela Avena. 🇧🇷🇨🇭 Vai Brasil #WorldCup2018 #Copa2018
1918,2018-06-17 18:13:55,['BRASWI'],en,"Peterborough, England",GBR,1,"Brazil on the front foot as expected. Paulinho should be doing much better with his chance, seems like it’ll be a high-scoring game. #BRASWI"
1919,2018-06-17 18:13:55,"['Brasil', 'Brazil', 'Switzerland', 'BrazilVsSwizerland', 'WorldCup', 'CM2018']",pt,European Union,,0,"RT @So_Ethereal: Brazil? What else? ☕️

#Brasil HOJE TEM BRASIL #Brazil #Switzerland #BrazilVsSwizerland #WorldCup #CM2018 #WorldCupRussia2…"
1920,2018-06-17 18:13:56,"['bra', 'WorldCup', 'BRASWI', '5minutephotoshop']",en,The Triangle,,1,"Marcelo is an artist of his craft, hope #bra wins it all this #WorldCup #BRASWI #5minutephotoshop https://t.co/OWkGokvOrG"
1921,2018-06-17 18:13:56,"['LALATE', 'ENVIVO', 'Brazil', 'Switzerland', 'ENVIVO']",en,LALATE,,1,"⚽️ #LALATE ⚽️ #ENVIVO LIVE!
#Brazil vs #Switzerland 0-0 @ 13'!
#ENVIVO LIVE! ▶️▶️ https://t.co/iIbR7zbOSn
""Brazil""""… https://t.co/Dnr2MUHtsl"
1922,2018-06-17 18:13:57,['BRASWI'],de,,,0,Das Tor der Brasilianer ist auf der anderen Seite. #BRASWI
1923,2018-06-17 18:13:57,"['BRASWI', 'BRA']",en,Penang,,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1924,2018-06-17 18:13:58,"['BRASWI', 'WorldCup2018']",en,"Soweto, South Africa",ZAF,1,I bet @gabrieljesus33 or @neymarjr to score Brazil's first goal tonight #BRASWI #WorldCup2018
1925,2018-06-17 18:13:58,"['BRASWI', 'BRA']",en,Glasgow,GBR,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1926,2018-06-17 18:13:59,['BRASWI'],en,,,1,Brazil look good. #BRASWI
1927,2018-06-17 18:14:04,"['BRASWI', 'BRA']",en,غينيا كوناكري - Liverpool,GBR,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1928,2018-06-17 18:14:05,"['Marcelo', 'BRASWI', 'Brasile', 'Brazil', 'Switzerland', 'WorldCup']",en,,,1,#Marcelo is more underrated than a finger up the arse. #BRASWI #Brasile #Brazil #Switzerland #WorldCup
1929,2018-06-17 18:14:05,"['WorldCup2018', 'BRASWI']",en,"Brooklyn, New South Wales",USA,0,Hoping for a neymar career ender #WorldCup2018 #BRASWI
1930,2018-06-17 18:14:07,['BRASWI'],en,Warwickshire,,1,Paulinho is a good midfielder but Twitter never changes its mind #BRASWI
1931,2018-06-17 18:14:07,['BRASWI'],en,Paradise,USA,1,Neymar realising he’s no longer in a farmer league so he can’t have it so easy 😂 #BRASWI
1932,2018-06-17 18:14:08,['BraSwi'],en,"Worsley, England",,-1,Neymar... You ain't gonna score a goal by dickin with the ball on the half way line... #BraSwi
1933,2018-06-17 18:14:09,"['WorldCup2018', 'InfinityWar', 'BRASWI']",en,Turkey,TUR,0,"Football:
before thanos VS after thanos 
#WorldCup2018 #InfinityWar #BRASWI https://t.co/N5GMtFERnT"
1934,2018-06-17 18:14:09,"['BRASWI', 'BRA']",en,Here,,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1935,2018-06-17 18:14:09,"['BRASWI', 'BRA']",en,"Słupsk, Polska",,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1936,2018-06-17 18:14:11,"['BRASWI', 'WorldCup2018']",en,"Tansen-4,Palpa,Nepal",NPL,-1,"Common!!! Shaqirii!!

#BRASWI
#WorldCup2018 — watching Brazil vs Switzerland"
1937,2018-06-17 18:14:12,"['BRASWI', 'BRA']",en,London,GBR,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1938,2018-06-17 18:14:16,['BRASWI'],en,"Birmingham, UK ",USA,0,I can’t stand Casemiero #BRASWI
1939,2018-06-17 18:14:16,['BRASWI'],en,"Yorkshire, UK.",,0,What a save that was #BRASWI
1940,2018-06-17 18:14:18,"['WorldCup', 'BRASWI']",en,"Newcastle Upon Tyne, England",GBR,1,The Swiss goalie is very attractive #WorldCup #BRASWI
1941,2018-06-17 18:14:18,['BRASWI'],en,,,1,"RT @Match_Analysis: Tried out https://t.co/7vdV0mQByN on #BRASWI yet? You have? You rule 

We're looking for some honest, heart-felt feedba…"
1942,2018-06-17 18:14:18,"['BRASWI', 'WorldCup']",en, Birmingham,USA,1,Brazil are looking good. #BRASWI #WorldCup
1943,2018-06-17 18:14:19,['BRASWI'],en,,,0,La Joga Bonita of Brazil is back #BRASWI
1944,2018-06-17 18:14:21,['BRASWI'],en,"North East, England",,1,"Here is what is supposed to be a good team, Brazil but who knows these days? #BRASWI"
1945,2018-06-17 18:14:22,"['BRASWI', 'WorldCup2018']",en,,,1,If Neymar had tried those fancy tricks with me he'd currently be in orbit near the ISS. #BRASWI #WorldCup2018
1946,2018-06-17 18:14:22,"['BRASUI', 'BRASWI', 'WorldCup']",en,Cascadia,,1,"11' Correction. A great save by Sommer.

#BRASUI #BRASWI  @Isavlima @KCSGE #WorldCup"
1947,2018-06-17 18:14:24,"['BRASWI', 'selfish']",en,"Notts, Herts & London ",GBR,0,Why does Neymar not pass the ball a bit more? #BRASWI #selfish
1948,2018-06-17 18:14:26,['BRASWI'],en,,,1,You can now see why Brazil favourites for the tournament 😍😍 gorgeous football just beautiful to watch #BRASWI
1949,2018-06-17 18:14:26,['BRASWI'],pt,Chelmsford Essex,,0,Neymar #BRASWI https://t.co/boIZlwjbda
1950,2018-06-17 18:14:27,['BRASWI'],fr,"Elancourt, France",FRA,0,Et Neymar blesse ça commence #BRASWI
1951,2018-06-17 18:14:27,['BraSwi'],en,Bath-ish,GBR,1,Stick the football on and the mrs asks if I think Swindon will win. She never fucking fails. #BraSwi
1952,2018-06-17 18:14:28,['BRASWI'],fr,Velodrome,,0,"Neymar, il va se faire casser en 2...#BRASWI"
1953,2018-06-17 18:14:30,['BRASWI'],en,"North West, England",,0,This just feels like a proper Brazil side #BRASWI
1954,2018-06-17 18:14:31,"['BRASWI', 'WorldCup']",en,Peterborough,GBR,0,You know I got my dream team packed with Brazilians #BRASWI #WorldCup
1955,2018-06-17 18:14:32,[],en,"Cantobight, Cantonica",,0,Looks like Adam Levine https://t.co/QxMEMkARCz
1956,2018-06-17 18:14:33,"['Neymar', 'BRAzwi', 'braswi', 'BRASUI']",en,,,0,#Neymar’s hair is lit🔥 #BRAzwi #braswi #BRASUI https://t.co/Ymm9d9NoUG
1957,2018-06-17 18:14:34,['BRASWI'],en,,,0,Only a matter of time #BRASWI
1958,2018-06-17 18:14:35,['BRASWI'],en,"Cheltenham, UK",GBR,0,Oh get up Neymar you child. #BRASWI
1959,2018-06-17 18:14:36,"['campioni', 'fuoriclasse', 'solisti', 'Neymar']",it,Pavia,ITA,0,"#campioni o #fuoriclasse si elevano, elevando anche la squadra. I #solisti no. #Neymar vuole giocare da solo. Per m… https://t.co/jtXeBQrPwF"
1960,2018-06-17 18:14:37,['BRASWI'],pt,Brasil,,0,"NÃO MEXE COM NOSSOS MEMES E NEM COMO NEYMAR 
#BRASWI"
1961,2018-06-17 18:14:38,['BRAswi'],en,"Stratford, London",USA,0,And let the World Cup begin #BRAswi
1962,2018-06-17 18:14:39,['BRASWI'],pt,She/her,,0,Divey divey Neymar #BRASWI
1963,2018-06-17 18:14:39,[],en,"Finistère, Bretagne",,1,"RT @OptaJean: 4 - Valon Behrami has become the first Swiss 🇨🇭 player to appear in 4 different World Cups (2006, 2010, 2014 &amp; 2018). Boss. #…"
1964,2018-06-17 18:14:40,[],en,facebook.com/FantasyFPundit,,1,"Here are the most picked players from Brazil vs Switzerland:

🇧🇷 Marcelo 44.7%
🇧🇷 Neymar 33.4%
🇧🇷 Coutinho 28.9%
🇧🇷… https://t.co/nSyA85mFg3"
1965,2018-06-17 18:14:43,"['BRASWI', 'Nati']",fr,France,FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
1966,2018-06-17 18:14:43,['BRESUI'],en,Esplanade Henri de France,FRA,0,BREAKING NEWS : NEYMAR A TERRE #BRESUI BRASWI
1967,2018-06-17 18:14:46,[],en,United Kingdom,GBR,-1,"Whenever Brazil play,I hate the way the commentators kiss their arse.
Shouldn’t they be reminding people of the pou… https://t.co/0tfqXHRyuy"
1968,2018-06-17 18:14:47,['GERMEX'],de,Deutschland,,0,Zitat Grindel : Herr Nagelsmann ist innovativ und zudem aus Süddeutschland und somit perfekt für den DFB #GERMEX… https://t.co/N3CGDImuXI
1969,2018-06-17 18:14:48,"['BRASWI', 'bra']",en,"Pennsylvania, USA",,0,Neymar flopping already #BRASWI #bra
1970,2018-06-17 18:14:50,"['BRASWI', 'BRASUI']",fr,Silent Hill,,0,Quelle actrice ce Neymar #BRASWI #BRASUI
1971,2018-06-17 18:14:50,['BRASWI'],en,Swindon England,,1,Early Oscar nomination for Neymar #BRASWI
1972,2018-06-17 18:14:52,"['BRASWI', 'WorldCupRussia']",en,"England, United Kingdom",GBR,0,Who put a pot noodle on Neymars head. #BRASWI #WorldCupRussia
1973,2018-06-17 18:14:54,"['BRASWI', 'cfootrtbf', 'CDM18']",fr,quelque part dans les nuages.,,1,"Et donc, ce soir, chez certains, ça sera une raclette et une brésilienne en dessert. Du lourd, tout ça. #BRASWI #cfootrtbf #CDM18"
1974,2018-06-17 18:14:55,['BRASWI'],en,Sauce city ,,1,Wanna tweet how everyone will see how much of a bum Willian is but knowing my luck the don will score #BRASWI
1975,2018-06-17 18:14:55,['BRASWI'],en,,,1,Brazil looking decent!!! #BRASWI
1976,2018-06-17 18:14:55,"['BRASWI', 'BRA']",en,,,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1977,2018-06-17 18:14:56,['BRASWI'],en,"Manchester, England",USA,1,Say what you like about the current Brazil team. This team wouldn’t be able to lace the boots of the Brazilian that we grew up with! #BRASWI
1978,2018-06-17 18:14:56,[],en,LV-426,,-1,"Lots of talent on display in this game,  Miranda, Cher &amp; Shaquri all impressing despite being out of their comfort… https://t.co/vi9mQdQaSF"
1979,2018-06-17 18:14:57,"['BRASWI', 'bra', 'WorldCup']",en,"Motherwell, Scotland",GBR,-1,Hate Neymar with a passion #BRASWI #bra #WorldCup
1980,2018-06-17 18:14:59,['BRASWI'],en,"Lanaken, België",BEL,0,"I swear, als die vieze Willian scoort ga ik flippen.. everyone else do you thing #BRASWI"
1981,2018-06-17 18:15:00,[],en,"London, UK",GBR,1,@neymarjr risks becoming a liability. He should release the. All quickly and not stifle play. He can play the ball… https://t.co/bUtUSoYZT4
1982,2018-06-17 18:15:02,['BRASWI'],fr,,,1,C’est chaud quand même neymar c’est quelque chose... ✨ #BRASWI
1983,2018-06-17 18:15:03,"['BRASWI', 'BRA']",en,Libya,LBY,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
1984,2018-06-17 18:15:04,"['Choucroute', 'BRASWI', 'BRASUI']",en,Paris,USA,0,"BREAKING NEWS : Neymar s’installe en Alsace.
#Choucroute
#BRASWI #BRASUI"
1985,2018-06-17 18:15:04,['BRASWI'],en,M4,,0,"Ironing work clothes for the week ahead watching #BRASWI drinking Aldi cider and cooking four jacket potatoes. Form a queue, ladies."
1986,2018-06-17 18:15:06,['BRASWI'],en,On my iPhone usually.. ,,0,RT @TomCIarke: Oh get up Neymar you child. #BRASWI
1987,2018-06-17 18:15:07,[],en,"Middleton, England",USA,0,@museumofjerseys Hi guys. Have a look at my retro Brazil Subbuteo ones. Everyone loves those canary yellow shirts.… https://t.co/tFxfnBwa8j
1988,2018-06-17 18:15:08,"['BRASUI', 'BRASWI', 'CM2018']",fr,,,-1,Qui a versé son plat de spaghettis sur la tête de @neymarjr ? #BRASUI #BRASWI #CM2018
1989,2018-06-17 18:15:09,"['WorldCup2018', 'brasil', 'BRASWI']",en,"Newcastle Upon Tyne, England",GBR,-1,This Brazil team is naughty like #WorldCup2018 #brasil #BRASWI
1990,2018-06-17 18:15:10,['BRASWI'],de,,,0,Hopp Schwyz #BRASWI
1991,2018-06-17 18:15:11,"['Russia2018', 'worldcup', 'braswi']",en,"Romford, Essex",USA,0,Brazil look up for this #Russia2018 #worldcup #braswi
1992,2018-06-17 18:15:12,['BRASWI'],en,London,GBR,1,Neymar might be a phenomenal footballer but he’s an embarrassment as a man. #BRASWI
1993,2018-06-17 18:15:12,"['WorldCup', 'BRASWI']",en,"Toronto, Ontario",CAN,1,"Neymar there, looking like he's getting ready to be seduced by a fearless young fighter pilot played by Tom Cruise. #WorldCup #BRASWI"
1994,2018-06-17 18:15:12,"['BRASUI', 'BRASWI', 'WorldCup']",en,Coventry,USA,1,"People talk about how they dislike Ronaldo a lot and all that, but Neymar's a true world class arsehole. #BRASUI #BRASWI #WorldCup"
1995,2018-06-17 18:15:12,"['Pepsi', 'BRASWI']",en,Cornwall,CAN,0,Neymar thinking he is filming an advert for #Pepsi #BRASWI
1996,2018-06-17 18:15:14,"['RUSSIA2018', 'BRASWI']",en,Randburg,,1,"Ok Neymar, we have seen your new hairdo-can you please share the ball on time with other kids?#RUSSIA2018 #BRASWI"
1997,2018-06-17 18:15:16,['BRASWI'],en,,,0,"Swiss goalkeeper looks like Chris Coleman! 
#BRASWI"
1998,2018-06-17 18:15:17,['BRASWI'],en,"Hackney, London",GBR,0,"Vintage Valeron Behrami, that #BRASWI"
1999,2018-06-17 18:15:17,"['BRASWI', 'BRA']",en,"13.710811,100.562353",,1,"RT @442oons: Wonder where Neymar got the idea for his new hair-cut...
#BRASWI #BRA https://t.co/JwgKg3jaDz"
2000,2018-06-17 18:15:18,"['BRASWI', 'bumper2fender']",en,,,-1,#BRASWI Omoh....Behrami mean Neymar today. #bumper2fender
2001,2018-06-17 18:15:18,[],en,"Exeter, United Kingdom",GBR,1,Lee Dixon summarising everything you need to know about English football through the years.  Great skill by neymar… https://t.co/suuf5GkOOb
2002,2018-06-17 18:15:20,['BRASWI'],en,"Stamford Bridge, England",,1,Brazil playing some beautiful football out there #BRASWI  🔥😊
2003,2018-06-17 18:15:20,['BRASWI'],en,"Constantine                                                                                         , Algeria",DZA,0,Roberto Carlos should take this #BRASWI
2004,2018-06-17 18:15:20,"['BRASWI', 'WorldCup']",en,Brighton,USA,0,Why is Neymar impersonating Donald Trump? #BRASWI #WorldCup
2005,2018-06-17 18:15:22,"['WorldCup2018', 'BRASWI']",fr,"Lyon, France",FRA,0,"Le Brésil, c’est le Brésil 🇧🇷 #WorldCup2018 #BRASWI"
2006,2018-06-17 18:15:22,[],en,"England, United Kingdom",GBR,0,"Can’t wait for this time tomorrow!!!!! COME ON ENGLAND!!!!! But for the moment I will just sit back, RELAX and enjo… https://t.co/Izl94LRtp9"
2007,2018-06-17 18:15:24,"['NeymarJr', 'BRASWI']",en,Hogwarts,,-1,Footballers really are massive drama queens. #NeymarJr goes down crying like a little bitch with a tiny touch! #BRASWI
2008,2018-06-17 18:15:25,[],en,"Edinburgh, Scotland",GBR,0,Switzerland are chasing shadows while Brazil are doing things that shouldn’t be on the tele before the watershed.… https://t.co/MNhUEo3of8
2009,2018-06-17 18:15:25,"['bra', 'WorldCup', 'BRASWI', '5minutephotoshop']",en,The Triangle,,1,"Marcelo is an artist of his craft, hope #bra win it all this #WorldCup #BRASWI #5minutephotoshop https://t.co/mWacw2S9XE"
2010,2018-06-17 18:15:26,['BRASWI'],en,Swindonia,,0,"Fuckin Neymar, never saw that sniper! #BRASWI"
2011,2018-06-17 18:15:26,"['WorldCup', 'BRASWI']",en,"Worcester, England",ZAF,1,I’m probably very late to this but which is the most tattooed team in the #WorldCup #BRASWI
2012,2018-06-17 18:15:28,['BRASWI'],en,"Baltimore, MD",USA,1,Neymar is such a baby. But If Brazil don’t win imma be sick! #BRASWI 🇧🇷
2013,2018-06-17 18:15:30,"['BRASUI', 'BRASWI', 'WorldCup']",en,Cascadia,,1,"15' Neymar appears to be in great pain. Buy probably isn't.

#BRASUI #BRASWI  @Isavlima @KCSGE #WorldCup"
2014,2018-06-17 18:15:32,"['WorldCup', 'BRASWI']",en,"Geneva, Switzerland",USA,0,Hoping for another upset in the #WorldCup GoSwitzerland! #BRASWI
2015,2018-06-17 18:15:32,[],fr,"Paris, France",FRA,-1,"RT @laetigaubert19: Ma copine « Mais Neymar il joue au PSG ? ». Moi « Oui et ? » Elle « Bah pourquoi il joue au Brésil, ce n’est pas normal…"
2016,2018-06-17 18:15:32,['BRASWI'],es,En el ùltimo lugar del mundo ,,0,#BRASWI y que gane Brasil...
2017,2018-06-17 18:15:34,"['BRASWI', 'WorldCup18']",en,"London, England",GBR,1,Love watching the Brazilians play. Especially the Ronaldiniho days! #BRASWI #WorldCup18
2018,2018-06-17 18:15:36,['BRASWI'],fr,Paris ( 92 ),USA,1,Ma mère qui commente le match de foot c’est juste à mourir de rire 😂 #BRASWI
2019,2018-06-17 18:15:36,['BRASWI'],fr,,,-1,#BRASWI Je sens que la Suisse va prendre Schär ( cher ).
2020,2018-06-17 18:15:37,['BRASWI'],en,London,GBR,1,Brazil seem pretty good 😳 #BRASWI
2021,2018-06-17 18:15:37,['BRASWI'],en,,,1,"Wonder how many times the words smooth, silky or purring will be used to describe Brazil? #BRASWI"
2022,2018-06-17 18:15:39,['BRASWI'],fr,New York City,USA,1,Les suisses sont super lents ou les brésiliens sont des fusées ? #BRASWI
2023,2018-06-17 18:15:40,['BRASWI'],en,Wherever the RAF has sent me.,,-1,Lee Dixon then on Neymar showboating “I know what I’ve done to him”. Literally fuck all #BRASWI
2024,2018-06-17 18:15:40,"['BRASWI', 'WorldCup', 'WC2018']",en,,,0,damn the swiss are handsy today #BRASWI #WorldCup #WC2018
2025,2018-06-17 18:15:40,"['BRASWI', 'WorldCup']",en,"Manchester, England",USA,-1,Whenever I see Neymar go down I always think he’s seriously injured again the way he rolls around 🙄 #BRASWI #WorldCup
2026,2018-06-17 18:15:41,['BRASWI'],pt,België,,0,Go Brasil #BRASWI 🇧🇷🇧🇷🇧🇷🇧🇷
2027,2018-06-17 18:15:43,"['BRA', 'BRASWI', 'Worldcup2018Russia', 'WorldCup2018']",pt,"Perth, Scotland",GBR,0,Neymar = Drama Queen. #BRA #BRASWI #Worldcup2018Russia #WorldCup2018
2028,2018-06-17 18:15:44,[],en,Newcastle Upon Tyne,GBR,1,"Football players should get awards for the best fake injury. I’m convinced it’s why they get paid so much, not for… https://t.co/u5DhOVzDgC"
2029,2018-06-17 18:15:44,"['WorldCup2018', 'BRASWI']",en,"St Peter Port, Guernsey (49.44",GGY,0,Neymar: he’s just playing for himself. Wanker wasn’t even looking for a teammate to pass to whilst doing his ‘skills’. #WorldCup2018 #BRASWI
2030,2018-06-17 18:15:46,[],pt,Citizen of the World,,0,"Não sei pq lembrei do Jordy e sua música chiclete Alison:
[...] ti, ti, ti, ti amo
I, I, I, I love you, I, I, I, I… https://t.co/sUK4o2P5PR"
2031,2018-06-17 18:15:46,['BRASWI'],en,"Barnsley, England",GBR,0,#BRASWI Who shot Neymar?
2032,2018-06-17 18:15:46,[],en,"Eldoret, Kenya",KEN,1,RT @smatteIsaac: All the teams I've supported so far in this world cup have flopped😣. So I'll through my weight fully behind my beloved Swi…
2033,2018-06-17 18:15:51,['BRASWI'],en,Tynemouth,GBR,1,Some beautiful sugar work there by Neymar #BRASWI
2034,2018-06-17 18:15:53,[],en,"Maidstone, South East",GBR,-1,Why are they all talking on tv about Brazil! That’s got to be the worst Brazil team I’ve ever seen at a World Cup.… https://t.co/kGDH4vYnZu
2035,2018-06-17 18:15:54,['BRASWI'],en,"Leeds, England",GBR,0,Why is Emily Sande wearing @neymarjr’s shirt? #BRASWI
2036,2018-06-17 18:15:54,[],en,Washington DC - ish,,0,Oh look Neymar is already laying on the ground rolling around clutching a part of his body that wasn’t touched This… https://t.co/5sy4vkjo8h
2037,2018-06-17 18:15:55,['BRASWI'],en,The Isle Of Cymru,,0,What’s Chris Coleman doing in goal for Switzerland? #BRASWI
2038,2018-06-17 18:15:55,[],en,"Edinburgh, Scotland",GBR,0,RT @Aaron_Rinteln: Switzerland are chasing shadows while Brazil are doing things that shouldn’t be on the tele before the watershed. #World…
2039,2018-06-17 18:15:56,"['BRASWI', 'FIFAWC18']",en,"Lahore, Pakistan",PAK,0,"Neymar, Don’t get injured this time plz #BRASWI #FIFAWC18"
2040,2018-06-17 18:15:56,"['melt', 'BRASWI']",en,"East, England",,0,I see Neymar has brought his diving board with him #melt #BRASWI
