Age,Country,Description,Link,Name,Position,Firstname,Lastname
26,Serbia,Adem Ljajic is an attacking midfielder with remarkable pace and a strong passing game.,https://api.fifa.com/api/v1/picture/players/2018fwc/319554_sq-300_jpg?allowDefaultPicture=true,ADEM LJAJIC,Midfielder,Adem,Ljajic
28,Serbia,"Although Aleksandar Prijovic is considered to be Serbia’s second-choice striker after Aleksandar Mitrovic, he scored the goal that enabled Serbia to beat Georgia 1-0 in Belgrade and secure their place at Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/294103_sq-300_jpg?allowDefaultPicture=true,ALEKSANDAR PRIJOVIC,Forward,Aleksandar,Prijovic
23,Serbia,Aleksandar Mitrovic was Serbia’s leading goalscorer in FIFA World Cup qualifying with six goals and is generally deployed as a lone striker in coach Mladen Krstajic’s preferred 4-5-1 formation.,https://api.fifa.com/api/v1/picture/players/2018fwc/370456_sq-300_jpg?allowDefaultPicture=true,ALEKSANDAR MITROVIC,Forward,Aleksandar,Mitrovic
22,Serbia,"A winger boasting an array of skills, Nemanja Radonjic is a direct, tricky dribbler who enjoys carrying the ball into the box but is also happy to try his luck shooting from distance.",https://api.fifa.com/api/v1/picture/players/2018fwc/385893_sq-300_jpg?allowDefaultPicture=true,NEMANJA RADONJIC,Forward,Nemanja,Radonjic
20,Serbia,,https://api.fifa.com/api/v1/picture/players/2018fwc/385536_sq-300_jpg?allowDefaultPicture=true,LUKA JOVIC,Forward,Luka,Jovic
27,Spain,"If there is one thing David de Gea has stood out for in recent times, it is his amazing reflexes, which make him a formidable opponent in one-on-one situations.",https://api.fifa.com/api/v1/picture/players/2018fwc/269859_sq-300_jpg?allowDefaultPicture=true,DAVID DE GEA,Goalkeeper,David,Degea
23,Spain,"A product of the Athletic Bilbao youth academy, Kepa Arrizabalaga has represented Spain at every age group and was between the posts when they won the 2012 UEFA European U-21 title.",https://api.fifa.com/api/v1/picture/players/2018fwc/369110_sq-300_jpg?allowDefaultPicture=true,KEPA ARRIZABALAGA,Goalkeeper,Kepa,Arrizabalaga
35,Spain,"A FIFA World Cup™ winner and two-time European champion, Pepe Reina has been a mainstay for Italian Serie A side Napoli in recent seasons.",https://api.fifa.com/api/v1/picture/players/2018fwc/175413_sq-300_jpg?allowDefaultPicture=true,PEPE REINA,Goalkeeper,Pepe,Reina
26,Spain,"Operating on the right flank, Dani Carvajal is a combative defender, who makes use of his lightning pace to get forward and deliver pinpoint crosses.",https://api.fifa.com/api/v1/picture/players/2018fwc/380048_sq-300_jpg?allowDefaultPicture=true,DANI CARVAJAL,Defender,Dani,Carvajal
31,Spain,"Quick across the ground and strong in the air, Gerard Pique is always willing to push into attack and show his goalscoring instinct.",https://api.fifa.com/api/v1/picture/players/2018fwc/216973_sq-300_jpg?allowDefaultPicture=true,GERARD PIQUE,Defender,Gerard,Pique
28,Spain,"The Real Madrid youth product is something of a utility player. Though the centre of defence is his preferred position, Nacho is also a capable performer on either flank, offering the kind of versatility every coach likes to have.",https://api.fifa.com/api/v1/picture/players/2018fwc/400711_sq-300_jpg?allowDefaultPicture=true,NACHO,Defender,Nacho,
22,Spain,"A Real Sociedad player from the age of ten, Alvaro Odriozola has performed superbly in his first full season in the first team, with his displays earning him a trip to the 2018 FIFA World Cup Russia™, despite the fact he only made his full international debut in October 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/407625_sq-300_jpg?allowDefaultPicture=true,ALVARO ODRIOZOLA,Defender,Alvaro,Odriozola
28,Spain,"Talented, experienced and supremely fit, Cesar Azpilicueta can be relied upon to provide the speediest cover for his team-mates at the back and distribute the ball with accuracy.",https://api.fifa.com/api/v1/picture/players/2018fwc/270948_sq-300_jpg?allowDefaultPicture=true,CESAR AZPILICUETA,Defender,Cesar,Azpilicueta
32,Spain,"One of the world’s finest central defenders, a status he has cemented in recent years, Sergio Ramos is a survivor of the Spain team that won UEFA EURO 2008 and then completed a golden era for Spanish football by lifting the FIFA World Cup™ in 2010 and retaining their European title two years later.",https://api.fifa.com/api/v1/picture/players/2018fwc/216814_sq-300_jpg?allowDefaultPicture=true,SERGIO RAMOS,Defender,Sergio,Ramos
32,Spain,"Nacho Monreal has been given a second opportunity with the national team. After winning his first cap in 2009 and forming part of the _Roja_ squad that finished runners-up at the FIFA Confederations Cup Brazil 2013, the Arsenal left-back slipped out of national team reckoning for three years.",https://api.fifa.com/api/v1/picture/players/2018fwc/299369_sq-300_jpg?allowDefaultPicture=true,NACHO MONREAL,Defender,Nacho,Monreal
29,Spain,Jordi Alba’s switch from a wide attacking role to left-back has boosted his career and earned him an international call-up.,https://api.fifa.com/api/v1/picture/players/2018fwc/306954_sq-300_jpg?allowDefaultPicture=true,JORDI ALBA,Defender,Jordi,Alba
29,Spain,"The son of Carles Busquets, who played in goal for Barcelona in the 1990s, Sergio Busquets has played a key tactical role for Spain since making his international debut in April 2009.",https://api.fifa.com/api/v1/picture/players/2018fwc/303034_sq-300_jpg?allowDefaultPicture=true,SERGIO BUSQUETS,Midfielder,Sergio,Busquets
34,Spain,"The scorer of the most important goal in the history of Spanish football, in the Final at South Africa 2010, Andres Iniesta is preparing for the last FIFA World Cup™ of his career.",https://api.fifa.com/api/v1/picture/players/2018fwc/183857_sq-300_jpg?allowDefaultPicture=true,ANDRES INIESTA,Midfielder,Andres,Iniesta
23,Spain,"A hugely versatile midfielder, Saul Niguez was the first debutant of Julen Lopetegui’s Spain tenure, winning his maiden cap in the former head coach’s first game in charge, against Belgium.",https://api.fifa.com/api/v1/picture/players/2018fwc/369190_sq-300_jpg?allowDefaultPicture=true,SAUL,Midfielder,Saul,
26,Spain,"Jorge Resurreccion, better known as Koke, is a perfect fit for Spain’s possession-based game. Accustomed to operating as an inverted wide midfielder at Atletico Madrid, he can also slot into the centre, if need be.",https://api.fifa.com/api/v1/picture/players/2018fwc/313410_sq-300_jpg?allowDefaultPicture=true,KOKE,Midfielder,Koke,
27,Spain,"After missing Brazil 2014 with a serious knee injury, Thiago Alcantara will head to Russia in peak form and fitness.",https://api.fifa.com/api/v1/picture/players/2018fwc/375512_sq-300_jpg?allowDefaultPicture=true,THIAGO,Midfielder,Thiago,
22,Spain,"The Real Madrid midfielder is a forward at heart and can play anywhere in attack, both down the middle and on the flank, where he is perhaps at his most effective, especially when cutting inside.",https://api.fifa.com/api/v1/picture/players/2018fwc/400715_sq-300_jpg?allowDefaultPicture=true,MARCO ASENSIO,Midfielder,Marco,Asensio
26,Spain,"A creative and stylish presence on the pitch, Isco is a skilful dribbler with an eye for a pinpoint pass. Boasting superb vision, he possesses the gifts Spain need to break down the packed defences they will invariably come up against at the world finals.",https://api.fifa.com/api/v1/picture/players/2018fwc/313374_sq-300_jpg?allowDefaultPicture=true,ISCO,Midfielder,Isco,
27,Spain,"Rodrigo Moreno has just enjoyed the most prolific season of his career. The focal point of the Valencia attack, he can also operate out wide. A strong and direct runner, Moreno can shoot with either foot and also has a gift for creating space for his fellow forwards.",https://api.fifa.com/api/v1/picture/players/2018fwc/337175_sq-300_jpg?allowDefaultPicture=true,RODRIGO,Forward,Rodrigo,
26,Spain,"A skilful operator in midfield, the right-footed Lucas Vazquez also offers plenty of options up front, and was used extensively by Zinedine Zidane at Real Madrid this season.",https://api.fifa.com/api/v1/picture/players/2018fwc/400713_sq-300_jpg?allowDefaultPicture=true,LUCAS VAZQUEZ,Forward,Lucas,Vazquez
30,Spain,"The leading Spanish goalscorer in La Liga this season, Iago Aspas is a versatile performer, who can operate as an out-and-out striker, in a withdrawn role, or out wide.",https://api.fifa.com/api/v1/picture/players/2018fwc/402138_sq-300_jpg?allowDefaultPicture=true,IAGO ASPAS,Forward,Iago,Aspas
29,Spain,"Former Spain coach Julen Lopetegui showed his faith in the Brazilian-born forward, who has the ability to take on any defence single-handedly.",https://api.fifa.com/api/v1/picture/players/2018fwc/367920_sq-300_jpg?allowDefaultPicture=true,DIEGO COSTA,Forward,Diego,Costa
32,Spain,"A sublime passer of the ball, devilish dribbler and inspired finisher, David Silva is one of Spain’s match winners.",https://api.fifa.com/api/v1/picture/players/2018fwc/200176_sq-300_jpg?allowDefaultPicture=true,DAVID SILVA,Forward,David,Silva
28,Sweden,"Tall and commanding, 6ft 6ins Robin Olsen has emerged as Sweden’s undisputed No1 since the retirement of Andreas Isaksson in the wake of UEFA EURO 2016. The Malmo-born keeper had been eligible to play for Denmark and was approached by the Danes before declaring his allegiances in 2014.",https://api.fifa.com/api/v1/picture/players/2018fwc/398547_sq-300_jpg?allowDefaultPicture=true,ROBIN OLSEN,Goalkeeper,Robin,Olsen
28,Sweden,"A graduate of Sweden’s youth system who starred for the national U-19 and U-21 sides before breaking through into the senior set-up, Johnsson has enjoyed a steady ascent over recent years. These days, he is a regular first-choice with Guingamp and has impressed in the club’s creditable Ligue 1 campaign this season.",https://api.fifa.com/api/v1/picture/players/2018fwc/398556_sq-300_jpg?allowDefaultPicture=true,KARL-JOHAN JOHNSSON,Goalkeeper,Karl-johan,Johnsson
28,Sweden,"Despite making his debut for Sweden as early as 2011, Kristoffer Nordfeldt has never managed to lay permanent claim to the No1 jersey. Nor is this likely to change at 2018 FIFA World Cup Russia™.",https://api.fifa.com/api/v1/picture/players/2018fwc/360496_sq-300_jpg?allowDefaultPicture=true,KRISTOFFER NORDFELDT,Goalkeeper,Kristoffer,Nordfeldt
31,Sweden,"Mikael Lustig is one of the stalwarts of this Sweden team. The right-back, who can deputise at centre-half when needed,  is a steady and consistent presence in Janne Andersson's back four and has been a near-certain starter for several years.",https://api.fifa.com/api/v1/picture/players/2018fwc/300251_sq-300_jpg?allowDefaultPicture=true,MIKAEL LUSTIG,Defender,Mikael,Lustig
23,Sweden,"A key member of the Sweden U-21 team who became European champions in 2015, when he was named in the Team of the Tournament, Lindelof has since gone on to firmly establish himself in the senior ranks.",https://api.fifa.com/api/v1/picture/players/2018fwc/395283_sq-300_jpg?allowDefaultPicture=true,VICTOR LINDELOF,Defender,Victor,Lindelof
33,Sweden,"Sweden’s captain has led by example since inheriting the armband from Zlatan Ibrahimovic in 2016. Granqvist was a true colossus in their 2018 FIFA World Cup Russia™ play-off victory, repelling Italian attacks with an impressive blend of tough tackling, aerial dominance and astute positioning.",https://api.fifa.com/api/v1/picture/players/2018fwc/214667_sq-300_jpg?allowDefaultPicture=true,ANDREAS GRANQVIST,Defender,Andreas,Granqvist
30,Sweden,"Olsson was Sweden’s second-choice left-back throughout 2018 FIFA World Cup Russia™ qualifying, with Ludwig Augustinsson preferred by Janne Andersson. He is, however, an experienced and very able international player who operates in the English Premier League with Swansea City and has won close to 50 caps for his country.",https://api.fifa.com/api/v1/picture/players/2018fwc/358053_sq-300_jpg?allowDefaultPicture=true,MARTIN OLSSON,Defender,Martin,Olsson
24,Sweden,"Augustinsson is a graduate of the Sweden U-21 team who became European champions in 2015, and scored a penalty in their title-sealing shootout win over Portugal. He has since gone on to make a name for himself at both club and international level.",https://api.fifa.com/api/v1/picture/players/2018fwc/395264_sq-300_jpg?allowDefaultPicture=true,LUDWIG AUGUSTINSSON,Defender,Ludwig,Augustinsson
25,Sweden,"Tall, powerful and composed on the ball, centre-half Helander has made a name for himself in Serie A with Hellas Verona and, more recently, Bologna. He has not, however, been able to nail down a starting place at international level.",https://api.fifa.com/api/v1/picture/players/2018fwc/395270_sq-300_jpg?allowDefaultPicture=true,FILIP HELANDER,Defender,Filip,Helander
23,Sweden,"Krafth has generally been in the shadow of Sweden’s long-standing right-back, Mikael Lustig, and played just 29 minutes of their group campaign in the 2018 FIFA World Cup Russia™ qualifiers.",https://api.fifa.com/api/v1/picture/players/2018fwc/398561_sq-300_jpg?allowDefaultPicture=true,EMIL KRAFTH,Defender,Emil,Krafth
27,Sweden,"Despite having made his debut for Sweden as far back as 2012, Jansson has since gone on to make just 13 appearances, only two of which have been in competitive matches. This has not been due to a lack of success at club level, however.",https://api.fifa.com/api/v1/picture/players/2018fwc/373312_sq-300_jpg?allowDefaultPicture=true,PONTUS JANSSON,Defender,Pontus,Jansson
33,Sweden,"One of the most experienced players in the Sweden squad, having been a regular in the senior set-up for the past decade, Larsson remains a key player under Janne Andersson. A veteran of three UEFA European Championships, the midfielder is set to play in his first FIFA World Cup™.",https://api.fifa.com/api/v1/picture/players/2018fwc/214675_sq-300_jpg?allowDefaultPicture=true,SEBASTIAN LARSSON,Midfielder,Sebastian,Larsson
28,Sweden,"A talented midfielder who can play in attacking or defensive central roles, or wide on the right, Ekdal was an important player for Sweden en route to the 2018 FIFA World Cup Russia™.",https://api.fifa.com/api/v1/picture/players/2018fwc/360340_sq-300_jpg?allowDefaultPicture=true,ALBIN EKDAL,Midfielder,Albin,Ekdal
26,Sweden,"Having emerged as one of the best attacking midfielders in the Bundesliga, Forsberg is one of the players on whom Swedish fans will be pinning their hopes. He will certainly carry a considerable creative burden for the team, arriving with a strong reputation.",https://api.fifa.com/api/v1/picture/players/2018fwc/398550_sq-300_jpg?allowDefaultPicture=true,EMIL FORSBERG,Midfielder,Emil,Forsberg
31,Sweden,"A bit-part player for most of Sweden’s 2018 FIFA World Cup Russia™ qualifying campaign, Svensson did however make a meaningful contribution in the game that clinched qualification: the 0-0 play-off second-leg draw in Italy.",https://api.fifa.com/api/v1/picture/players/2018fwc/406882_sq-300_jpg?allowDefaultPicture=true,GUSTAV SVENSSON,Midfielder,Gustav,Svensson
25,Sweden,"The captain of Sweden’s European title-winning U-21 side in 2015, Hiljemark looked set to make a major mark on the senior side when he began the 2018 FIFA World Cup™ qualifiers as one of Janne Andersson’s first picks.",https://api.fifa.com/api/v1/picture/players/2018fwc/372881_sq-300_jpg?allowDefaultPicture=true,OSCAR HILJEMARK,Midfielder,Oscar,Hiljemark
26,Sweden,"Claesson is one of the players who has come to the fore under Janne Andersson. Omitted from Sweden’s UEFA EURO 2016 squad, the 26-year-old has since established himself as first choice for the right-sided midfield role.",https://api.fifa.com/api/v1/picture/players/2018fwc/401465_sq-300_jpg?allowDefaultPicture=true,VIKTOR CLAESSON,Midfielder,Viktor,Claesson
27,Sweden,"A regular for Serie A side Crotone, Rohden has found starting opportunities harder to come by at international level. Both of his outings in 2018 FIFA World Cup Russia™ qualifying came from the bench, and these remain the only competitive appearances to date.",https://api.fifa.com/api/v1/picture/players/2018fwc/398549_sq-300_jpg?allowDefaultPicture=true,MARCUS ROHDEN,Midfielder,Marcus,Rohden
29,Sweden,"A talented and experienced player, Durmaz began the 2018 FIFA World Cup™ qualifiers as Sweden’s first-choice right winger only to lose his starting place for club and country as the campaign reached its conclusion.",https://api.fifa.com/api/v1/picture/players/2018fwc/365630_sq-300_jpg?allowDefaultPicture=true,JIMMY DURMAZ,Midfielder,Jimmy,Durmaz
31,Sweden,"Despite enjoying a fine club career with Gothenburg, Groningen, Hamburg and Panathinaikos, Berg always struggled at international level to emerge from the shadow of Zlatan Ibrahimovic. That all changed in 2016.",https://api.fifa.com/api/v1/picture/players/2018fwc/297243_sq-300_jpg?allowDefaultPicture=true,MARCUS BERG,Forward,Marcus,Berg
26,Sweden,"Full of personality and self-belief, centre-forward Guidetti is one of the heroes of the U-21 team that brought the European title back to Sweden in 2015.",https://api.fifa.com/api/v1/picture/players/2018fwc/398551_sq-300_jpg?allowDefaultPicture=true,JOHN GUIDETTI,Forward,John,Guidetti
31,Sweden,"Capable of playing either as a No10 or as an out-and-out striker, Toivonen has won well over 50 caps since debuting for Sweden in 2007. He had broken scoring records for the national U-21 team and has popped up with some vital – and memorable – senior goals.",https://api.fifa.com/api/v1/picture/players/2018fwc/300255_sq-300_jpg?allowDefaultPicture=true,OLA TOIVONEN,Forward,Ola,Toivonen
25,Sweden,"Centre-forward Thelin made several appearances towards the end of Sweden’s 2018 FIFA World Cup Russia™ qualifying campaign, and took the field in both legs of the play-off win over Italy.",https://api.fifa.com/api/v1/picture/players/2018fwc/395273_sq-300_jpg?allowDefaultPicture=true,ISAAC KIESE THELIN,Forward,Isaac,Kiesethelin
29,Switzerland,"Having first stood between the posts at the age of five, Yann Sommer is used to shouldering responsibility and making split-second decisions.",https://api.fifa.com/api/v1/picture/players/2018fwc/319460_sq-300_jpg?allowDefaultPicture=true,YANN SOMMER,Goalkeeper,Yann,Sommer
24,Switzerland,"The 6'2 tall goalkeeper has represented Switzerland at every youth level from U-15, but has yet to win a senior cap for *La Nati*.",https://api.fifa.com/api/v1/picture/players/2018fwc/402022_sq-300_jpg?allowDefaultPicture=true,YVON MVOGO,Goalkeeper,Yvon,Mvogo
27,Switzerland,Borussia Dortmund’s first-choice goalkeeper started his career with the Young Boys reserve team.,https://api.fifa.com/api/v1/picture/players/2018fwc/356676_sq-300_jpg?allowDefaultPicture=true,ROMAN BUERKI,Goalkeeper,Roman,Buerki
34,Switzerland,"Stephan Lichtsteiner is one of Switzerland’s most experienced internationals. Known for his dynamism and power, he is happiest out on the right wing.",https://api.fifa.com/api/v1/picture/players/2018fwc/196605_sq-300_jpg?allowDefaultPicture=true,STEPHAN LICHTSTEINER,Defender,Stephan,Lichtsteiner
27,Switzerland,Francois Moubandje grew up playing on the left side of the park but is equally happy in a more central position.,https://api.fifa.com/api/v1/picture/players/2018fwc/398508_sq-300_jpg?allowDefaultPicture=true,FRANCOIS MOUBANDJE,Defender,Francois,Moubandje
21,Switzerland,"Nico Elvedi was captain of the FC Zurich youth team at the Blue Stars/FIFA Youth Cup in 2015. Three years on, he is plying his trade in the Bundesliga for Borussia Monchengladbach and has had his international call-up for Switzerland.",https://api.fifa.com/api/v1/picture/players/2018fwc/398509_sq-300_jpg?allowDefaultPicture=true,NICO ELVEDI,Defender,Nico,Elvedi
22,Switzerland,Manuel Akanji started off as a youth player with FC Wiesendangen before moving to FC Winterthur as an 11-year-old. He then spent three years with FC Basel before moving to the Bundesliga in January 2018 to join Borussia Dortmund.,https://api.fifa.com/api/v1/picture/players/2018fwc/405178_sq-300_jpg?allowDefaultPicture=true,MANUEL AKANJI,Defender,Manuel,Akanji
27,Switzerland,Michael Lang's first appearance at a major tournament arrived at the 2014 FIFA World Cup Brazil™.,https://api.fifa.com/api/v1/picture/players/2018fwc/356407_sq-300_jpg?allowDefaultPicture=true,MICHAEL LANG,Defender,Michael,Lang
25,Switzerland,"Ricardo Rodriguez is one of the key members of this Swiss team, having played all four matches at the 2014 FIFA World Cup Brazil.",https://api.fifa.com/api/v1/picture/players/2018fwc/313559_sq-300_jpg?allowDefaultPicture=true,RICARDO RODRIGUEZ,Defender,Ricardo,Rodriguez
31,Switzerland,"Although Johan Djourou offers a vital and reassuring presence in the centre of the Swiss defence, he began his footballing life as a striker before switching to the back line at the age of 13. It proved to be a very wise decision",https://api.fifa.com/api/v1/picture/players/2018fwc/216645_sq-300_jpg?allowDefaultPicture=true,JOHAN DJOUROU,Defender,Johan,Djourou
26,Switzerland,"Fabian Schar is one of several players in the Switzerland squad to have enjoyed considerable success with Basel, with three Swiss Super League titles to his name.",https://api.fifa.com/api/v1/picture/players/2018fwc/356411_sq-300_jpg?allowDefaultPicture=true,FABIAN SCHAER,Defender,Fabian,Schaer
26,Switzerland,"As a youngster, Remo Freuler first dreamt of being a policeman, before deciding to embark on a very different career path.",https://api.fifa.com/api/v1/picture/players/2018fwc/402021_sq-300_jpg?allowDefaultPicture=true,REMO FREULER,Midfielder,Remo,Freuler
25,Switzerland,"Granit Xhaka first caught the attention of the footballing world at the tender age of 17, when he won the FIFA U-17 World Cup Nigeria 2009 with Switzerland.",https://api.fifa.com/api/v1/picture/players/2018fwc/311558_sq-300_jpg?allowDefaultPicture=true,GRANIT XHAKA,Midfielder,Granit,Xhaka
33,Switzerland,Valon Behrami was born in Kosovo but arrived with his parents as a refugee in Switzerland when he was five.,https://api.fifa.com/api/v1/picture/players/2018fwc/216627_sq-300_jpg?allowDefaultPicture=true,VALON BEHRAMI,Midfielder,Valon,Behrami
26,Switzerland,Steven Zuber’s pro career began with Grasshoppers and he made his debut for the Zurich club two weeks before his 17th birthday.,https://api.fifa.com/api/v1/picture/players/2018fwc/356415_sq-300_jpg?allowDefaultPicture=true,STEVEN ZUBER,Midfielder,Steven,Zuber
32,Switzerland,"Unfussy yet efficient and consistent, and modest yet confident, Blerim Dzemaili embodies Switzerland's development over the past few years.",https://api.fifa.com/api/v1/picture/players/2018fwc/216646_sq-300_jpg?allowDefaultPicture=true,BLERIM DZEMAILI,Midfielder,Blerim,Dzemaili
31,Switzerland,"Defensive midfielder Gelson Fernandes, who arrived in Switzerland from the Cape Verde Islands with his mother at the age of five, has played professional football across Europe and made his international debut in August 2007.",https://api.fifa.com/api/v1/picture/players/2018fwc/216650_sq-300_jpg?allowDefaultPicture=true,GELSON FERNANDES,Midfielder,Gelson,Fernandes
21,Switzerland,"Denis Zakaria is inexorably making a name for himself. Even former FIFA World Cup™-winner Lothar Matthaus agrees, saying ""Borussia (Monchengladbach) have uncovered another diamond in the rough here"" back in November 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/401448_sq-300_jpg?allowDefaultPicture=true,DENIS ZAKARIA,Midfielder,Denis,Zakaria
26,Switzerland,"Xherdan Shaqiri, who was born in Kosovo on 10 October 1991 and moved to Switzerland with his family as a baby, signed his first professional contract at Basel aged 17.",https://api.fifa.com/api/v1/picture/players/2018fwc/321653_sq-300_jpg?allowDefaultPicture=true,XHERDAN SHAQIRI,Midfielder,Xherdan,Shaqiri
21,Switzerland,Schalke striker Breel Embolo is the latest beacon of hope in the Swiss national team.,https://api.fifa.com/api/v1/picture/players/2018fwc/393480_sq-300_jpg?allowDefaultPicture=true,BREEL EMBOLO,Forward,Breel,Embolo
26,Switzerland,"Haris Seferovic first stepped into the footballing spotlight at the FIFA U-17 World Cup 2009 in Nigeria, where he headed home the winning goal for the tournament debutants against the hosts and defending champions in the final to guide Switzerland to their first World Cup title.",https://api.fifa.com/api/v1/picture/players/2018fwc/311554_sq-300_jpg?allowDefaultPicture=true,HARIS SEFEROVIC,Forward,Haris,Seferovic
28,Switzerland,"Mario Gavranovic’s willingness to work for his goals, coupled with his love of the game, makes the striker a potent threat to any back line and a vital asset for the national team.",https://api.fifa.com/api/v1/picture/players/2018fwc/319470_sq-300_jpg?allowDefaultPicture=true,MARIO GAVRANOVIC,Forward,Mario,Gavranovic
25,Switzerland,Josip Drmic has demonstrated his killer instinct in front of goal for many years now.,https://api.fifa.com/api/v1/picture/players/2018fwc/356399_sq-300_jpg?allowDefaultPicture=true,JOSIP DRMIC,Forward,Josip,Drmic
24,Tunisia,"Yassine Meriah has enjoyed an impressive rise at international level, initially shining with Tunisia’s Olympic team and subsequently earning a place in the senior squad. A regular starter in recent times, he picked the perfect moment to score his first international goal, putting the Tunisians 1-0 up in their eventual 2-1 win over Congo DR in a critical Russia 2018 qualifier.",https://api.fifa.com/api/v1/picture/players/2018fwc/395998_sq-300_jpg?allowDefaultPicture=true,YASSINE MERIAH,Defender,Yassine,Meriah
26,Tunisia,"Haddadi’s transfer to Ligue 1 side Dijon in 2017 and his subsequent top-notch performances in France persuaded Nabil Maaloul to bring him back into the international fold for a number of qualifiers for Russia 2018. And while the Tunis native has generally been starting on the bench, Maaloul has made it clear he appreciates his marauding runs down the left flank and accurate crossing ability.",https://api.fifa.com/api/v1/picture/players/2018fwc/401801_sq-300_jpg?allowDefaultPicture=true,OUSSAMA HADDADI,Defender,Oussama,Haddadi
28,Tunisia,"Now back to his very best, the Etoile du Sahel centre-back is one of the first names on Nabil Maaloul’s teamsheet, having played in three of his country’s matches in the final qualifying round for Russia 2018, including two crucial encounters with Congo DR.",https://api.fifa.com/api/v1/picture/players/2018fwc/273822_sq-300_jpg?allowDefaultPicture=true,RAMI BEDOUI,Defender,Rami,Bedoui
22,Tunisia,"Dylan Bronn looks likely to star for his country for many years to come, even if, for the moment, he is happy to observe and learn from his more experienced compatriots. After coming through the ranks at Cannes, Bronn turned professional at second division side Niort, putting in solid performances that earned him a move to Gent, in the Belgian top flight, where he has excelled this past season.",https://api.fifa.com/api/v1/picture/players/2018fwc/411653_sq-300_jpg?allowDefaultPicture=true,DYLAN BRONN,Defender,Dylan,Bronn
28,Tunisia,"Ali Maaloul has nerves of steel and is excellent in dead-ball situations. Those qualities brought the full-back his maiden Tunisia cap in 2013, and he has been a regular ever since, becoming a core member of the side for his namesake, coach Nabil Maaloul.",https://api.fifa.com/api/v1/picture/players/2018fwc/332643_sq-300_jpg?allowDefaultPicture=true,ALI MAALOUL,Defender,Ali,Maaloul
25,Tunisia,"Hamdi Naguez made a successful return to the team following injury during the qualifying campaign for Russia 2018, regaining his place courtesy of consistently strong defensive performances and a high level of versatility that allows him to, if necessary, perform competently in any position across the back four.",https://api.fifa.com/api/v1/picture/players/2018fwc/401797_sq-300_jpg?allowDefaultPicture=true,HAMDI NAGUEZ,Defender,Hamdi,Naguez
27,Tunisia,"Anice Badri received his first Tunisia call-up during the qualifiers for the 2016 CAF Africa Cup of Nations, before scoring the equaliser in a 2-2 draw away to Congo DR that sent the Carthage Eagles top of their Russia 2018 qualifying group and virtually secured their finals spot.",https://api.fifa.com/api/v1/picture/players/2018fwc/407145_sq-300_jpg?allowDefaultPicture=true,ANICE BADRI,Midfielder,Anice,Badri
26,Tunisia,"Now 26, Ferjani Sassi has developed into a confident, complete performer, technically sound and elegant on the ball, who constantly looks to use his initiative and drive forward. Nabil Maaloul handed Sassi his international debut in 2013 during his first spell in charge, and has continued to call him up since returning to the helm, fielding him often during the qualifying campaign for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/370575_sq-300_jpg?allowDefaultPicture=true,FERJANI SASSI,Midfielder,Ferjani,Sassi
26,Tunisia,"Since earning his first cap in 2015, he has grown in stature on the international stage, helping the Eagles of Carthage to bag a berth in Russia 2018 by bringing about an own goal in a crucial match with Congo DR and scoring against Guinea the following month.",https://api.fifa.com/api/v1/picture/players/2018fwc/401798_sq-300_jpg?allowDefaultPicture=true,MOHAMED BEN AMOR,Midfielder,Mohamed,Benamor
23,Tunisia,Ellyes Skhiri made his senior Tunisia debut in a 1-0 friendly victory against Iran this March. Coach Nabil Maaloul liked what he saw and handed him a squad berth for Russia 2018.,https://api.fifa.com/api/v1/picture/players/2018fwc/411658_sq-300_jpg?allowDefaultPicture=true,ELLYES SKHIRI,Midfielder,Ellyes,Skhiri
23,Tunisia,"Last summer, Saif-Eddine Khaoui opted for a season on loan from Marseille to Troyes, conscious that playing time could prove crucial in the lead-up to the 2018 FIFA World Cup Russia. So it proved, the French-born player receiving his first Tunisia call-up a few months before the finals, and coach Nabil Maaloul offering him a place in the travelling party.",https://api.fifa.com/api/v1/picture/players/2018fwc/411656_sq-300_jpg?allowDefaultPicture=true,SAIFEDDINE KHAOUI,Forward,Saifeddine,Khaoui
26,Tunisia,"Standing 6'4 tall, Fakhreddine Ben Youssef might have made an imposing centre-back or a solid penalty-box predator. Instead, he is a highly effective right winger, his physical power supplemented by pace and technique.",https://api.fifa.com/api/v1/picture/players/2018fwc/364668_sq-300_jpg?allowDefaultPicture=true,FAKHREDDINE BEN YOUSSEF,Forward,Fakhreddine,Benyoussef
27,Tunisia,"Renowned for his vision and accurate passing, Wahbi Khazri has revealed another aspect of his game this season, regularly hitting the back of the net for club and country. After playing for France’s U-21 side in 2012, the Ajaccio-born playmaker chose to represent Tunisia at senior level in 2013, and after missing out on the qualifying campaign for Brazil 2014, he played a crucial role in propelling the North Africans to Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/364669_sq-300_jpg?allowDefaultPicture=true,WAHBI KHAZRI,Forward,Wahbi,Khazri
